Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Gd,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K) ,Secondary Crystallization Peak (K), Longitudinal Annealing field, Transverse Annealing field,Ribbon Thickness (um) ,Coercivity (A/m),Curie Temperature (K),Core Loss (kW/m^3 @ 0.2T 100kHz),Electrical Resistivity (10^-6*ohm*m),Permeability @ 1kHz,Magnetostriction (10^-6),Magnetic Saturation (T),Grain Diameter (nm),Reference DOI
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,853,600,,751,911,0,0,,1.664370463,,,,19552.52918,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,873,600,,751,911,0,0,,1.594042881,,,,19584.9546,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,873,600,,768,962,0,0,,1.306922997,,,,20136.18677,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,600,,768,962,0,0,,0.909389635,,,,21173.80026,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,833,600,,751,911,0,0,,1.526686974,,,,21498.05447,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,893,600,,768,962,0,0,,1.927524913,,,,21919.58495,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,913,600,,768,962,0,0,,2.310734242,,,,22178.98833,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,768,962,0,0,,,,,,,,1.246803069,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,833,3600,,751,911,0,0,,,,,,,,1.400255754,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,833,3600,,768,962,0,0,,,,,,,,1.511508951,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,3600,,704,802,0,0,,,,,,,,1.55370844,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,673,3600,,,,0,0,,,,,,53.19148936,,0.229083665,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,723,3600,,,,0,0,,,,,,79.78723404,,1.249003984,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,19,7.4,,,,186.1702128,,1.65,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,,,,,,744.6808511,,1.547808765,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,,,,,,7287.234043,,1.62749004,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,18,7.2,,,,9148.93617,,1.7,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,,,,,,12632.97872,,1.695219124,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,973,3600,,,,0,0,,,,,,14000,,1.69123506,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
89,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,16,8.3,,,,15000,,1.7,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,573,3600,,,,0,0,,,,,,,,0.189243028,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,770,3600,,775,993,0,0,21,13.00274626,,,,3731,0.618609927,1.452333136,8.690944882,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,674,3600,,775,993,0,0,21,2.198392649,,,,6894.4,,0.614969201,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,825,3600,,775,993,0,0,21,3.569698847,,,,8956.7,0.493680827,1.498202683,10.18006021,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,724,3600,,775,993,0,0,21,10.20403477,,,,10504,10.0770081,0.670407561,6.18197082,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,573,3600,,775,993,0,0,21,2.198392649,,,,13000,,0.593764239,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,977,3600,,775,993,0,0,21,3037.07936,,,,26041.5,-2.381433703,1.607830563,41.77889069,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,875,3600,,775,993,0,0,21,3.16227766,,,,29464,0.035413546,1.501755126,10.59373553,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,925,3600,,775,993,0,0,21,4.281332399,,,,40316.3,-2.089690077,1.514724496,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
75,15,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,112.931303,4.2,1.010012788,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
87,4,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,976,3600,789,819,1044,0,0,20,,,,,1401.366477,-0.958784251,1.563624327,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
86,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,976,3600,789,822,1043,0,0,20,,,,,1401.366477,-1.22472945,1.5902429,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
80,10,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,2114.377161,3.8,1.305,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
86,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,716,3600,789,822,1043,0,0,20,,,,,2863.495808,5.393046281,0.594055337,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
87,4,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,717,3600,789,819,1044,0,0,20,,,,,3492.234901,5.552613401,0.594055337,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
86,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,774,3600,789,822,1043,0,0,20,,,,,4703.420342,2.284365646,1.547712538,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
82.5,7.5,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,5570.689701,1,1.372493606,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
87,4,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,774,3600,789,819,1044,0,0,20,,,,,5736.15251,3.294957403,1.478517944,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
86,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,925,3600,789,822,1043,0,0,20,,,,,9610.779662,0.345613631,1.573121176,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
86,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,826,3600,789,822,1043,0,0,20,,,,,10200.4819,0.665438637,1.543831614,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
86,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,872,3600,789,822,1043,0,0,20,,,,,12195.7046,0.371632512,1.566386631,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
86,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,789,822,1043,0,0,20,,,,,12377.50252,0.6,1.58398977,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
87,4,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,826,3600,789,819,1044,0,0,20,,,,,12440.20641,0.665438637,1.480024655,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,13241.92792,-2,1.695025575,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
87.5,2.5,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,13303.56834,-1,1.642531969,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
87,4,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,871,3600,789,819,1044,0,0,20,,,,,17090.65159,0.371632512,1.5770021,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
87,4,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,925,3600,789,819,1044,0,0,20,,,,,17782.7941,0.345613631,1.573121176,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,-1.1,,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
87.5,2.5,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,-0.5,,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
86,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,789,822,1043,0,0,20,,,,,,0.8,,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
85,5,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,1.6,,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
82.5,7.5,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,4.2,,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
80,10,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,7.6,,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
75,15,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,20.5,,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
85,5,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,,0.9,,,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
81,8,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,300,,690,801,0,0,20.5,36.94831374,,,,,,1.754347826,,https://www.nature.com/articles/s41598-018-19665-8
81,6,0,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,300,,693,809,0,0,20.5,20.31344324,,,,,,1.745652174,,https://www.nature.com/articles/s41598-018-19665-8
81,4,0,0,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,300,,691,808,0,0,20.5,12.51996008,,,,,,1.718695652,,https://www.nature.com/articles/s41598-018-19665-8
81,2,0,0,10,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,300,,685,801,0,0,20.5,11.7767818,,,,,,1.685434783,,https://www.nature.com/articles/s41598-018-19665-8
81,0,0,0,10,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,300,,713,781,0,0,20.5,9.166301543,,,,,,1.672173913,,https://www.nature.com/articles/s41598-018-19665-8
84,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,773,3600,,,,0,0,22,,,,,496.9174775,,1.006599942,,https://www.sciencedirect.com/science/article/pii/0304885394905592
84,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,823,3600,,,,0,0,22,,,,,1784.14915,,1.210016992,,https://www.sciencedirect.com/science/article/pii/0304885394905592
89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,773,3600,,,,0,0,17,,,,,2087.201961,,0.989649385,,https://www.sciencedirect.com/science/article/pii/0304885394905592
90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,18,,,,,3072.123598,,1.315947615,,https://www.sciencedirect.com/science/article/pii/0304885394905592
84,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,873,3600,,,,0,0,22,,,,,7898.313367,,1.345590368,,https://www.sciencedirect.com/science/article/pii/0304885394905592
90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,18,,,,,8830.127015,,1.493897385,,https://www.sciencedirect.com/science/article/pii/0304885394905592
89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,823,3600,,,,0,0,17,,,,,10648.44388,,1.438808073,,https://www.sciencedirect.com/science/article/pii/0304885394905592
90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,18,,,,,13632.10176,,1.540563223,,https://www.sciencedirect.com/science/article/pii/0304885394905592
89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,872,3600,,,,0,0,17,,,,,17695.16452,,1.532087944,,https://www.sciencedirect.com/science/article/pii/0304885394905592
84,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,923,3600,,,,0,0,22,,,,,21261.42428,,1.481246633,,https://www.sciencedirect.com/science/article/pii/0304885394905592
90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,18,,,,,21466.20244,,1.608417257,,https://www.sciencedirect.com/science/article/pii/0304885394905592
89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,936,3600,,,,0,0,17,,,,,31310.25774,,1.56434493,,https://www.sciencedirect.com/science/article/pii/0304885394905592
89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,921,3600,,,,0,0,17,,,,,31862.88346,,1.55806653,,https://www.sciencedirect.com/science/article/pii/0304885394905592
84,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,721,3600,,,,0,0,22,,,,,,,0.422265774,,https://www.sciencedirect.com/science/article/pii/0304885394905592
84,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,973,3600,,,,0,0,22,,,,,,,1.363228,,https://www.sciencedirect.com/science/article/pii/0304885394905592
89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,972,3600,,,,0,0,17,,,,,,,1.483350099,,https://www.sciencedirect.com/science/article/pii/0304885394905592
90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,973,3600,,,,0,0,18,,,,,,,1.560724898,,https://www.sciencedirect.com/science/article/pii/0304885394905592
72.5,17.5,0,1,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,1800,,760,994,0,0,,2.060689655,,,,,,1.13,12.40392857,https://www.sciencedirect.com/science/article/pii/S0022309314006759
73.5,17.5,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,1800,,775,983,0,0,,1.891494253,,,,,,1.23,11.60357143,https://www.sciencedirect.com/science/article/pii/S0022309314006759
73.3,17.5,0,0.2,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,1800,,776,988,0,0,,1.84,,,,,,1.22,11.0025,https://www.sciencedirect.com/science/article/pii/S0022309314006759
73.1,17.5,0,0.4,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,1800,,770,990,0,0,,1.729655172,,,,,,1.2,10.89964286,https://www.sciencedirect.com/science/article/pii/S0022309314006759
72.9,17.5,0,0.6,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,1800,,765,993,0,0,,1.227586207,,,,,,1.17,10.85142857,https://www.sciencedirect.com/science/article/pii/S0022309314006759
72.7,17.5,0,0.8,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,1800,,764,993,0,0,,1.03816092,,,,,,1.14,10.60071429,https://www.sciencedirect.com/science/article/pii/S0022309314006759
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,873,3600,,766,958,0,0,,14.70466321,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,705,937,0,0,,10.36787565,,,,,,0.8,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,705,937,0,0,,9.528497409,,,,,,0.85,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,705,937,0,0,,7.196891192,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,721,940,0,0,,6.96373057,,,,,,0.873214286,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,766,958,0,0,,6.264248705,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,705,937,0,0,,5.005181347,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,705,937,0,0,,4.492227979,,,,,,0.885714286,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,721,940,0,0,,3.373056995,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,766,958,0,0,,3.32642487,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,721,940,0,0,,2.766839378,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,721,940,0,0,,2.020725389,,,,,,0.9875,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,721,940,0,0,,1.227979275,,,,,,1.155357143,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,724,3600,,766,958,0,0,,1.134715026,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,766,958,0,0,,0.435233161,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,766,958,0,0,,0.435233161,,,,,,,,https://www.sciencedirect.com/science/article/pii/S0921452604009469?via%3Dihub
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,685,827,0,0,12,788.9546167,,,,1660.224129,,,18.01834862,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,704,821,0,0,12,1826.462758,,,,2065.30605,,,39.32110092,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,600,,704,821,0,0,12,387.1640308,,,,2077.487765,,,47.35779817,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,704,821,0,0,12,321.4858149,,,,2401.553302,,,45.10091743,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,704,821,0,0,12,221.8748835,,,,2513.130364,,,43.11926606,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,710,824,0,0,12,2108.490376,,,,2831.636996,,,36.23853211,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,710,824,0,0,12,200.2463979,,,,3344.705298,,,39.70642202,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,710,824,0,0,12,261.8634922,,,,3510.302149,,,44.93577982,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,600,,704,821,0,0,12,315.7643941,,,,3612.171076,,,35.79816514,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,704,821,0,0,12,97.35674672,,,,3616.772466,,,38.16513761,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,600,,710,824,0,0,12,367.8097927,,,,3707.975743,,,44.93577982,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,710,824,0,0,12,95.53328076,,,,4467.151926,,,40.03669725,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,600,,685,827,0,0,12,22.39456686,,,,4883.910206,,,34.91743119,https://www.sciencedirect.com/science/article/pii/S0925838816313470
